1
0.1
0.01
0.001
0.0001
0.00001
0.000001
0.0000001
0.00000001
0.000000001
0.0000000001
0.00000000001
0.000000000001
0.0000000000001
0,002045	0,000368	0,071583	0,012689	0,016196	-0,005317	-0,012666	-0,006641	0,014759	-0,002566	-0,005266	-0,000994	-0,006855	-0,007828
0,004576	0,00295	0,066995	0,014617	0,019219	-0,003518	-0,010297	-0,005307	0,018625	0,001259	-0,006531	-0,003766	-0,010863	-0,008318
0,003412	0,000131	0,069682	0,01117	0,017856	0,002525	-0,012045	-0,003023	0,015146	-0,001095	-0,006934	-0,007137	-0,004912	-0,007341
-0,000325	0,005904	0,067684	0,0145	0,014885	-0,002515	-0,007583	-0,000647	0,018904	-0,009174	-0,002387	-0,007997	-0,008585	-0,003997
0,003701	0,006928	0,069596	0,009039	0,013937	0,003327	-0,006754	-0,000352	0,023513	-0,004172	-0,00935	-0,002596	-0,005658	-0,005645
0,00133	0,006892	0,062409	0,010469	0,011562	0,001664	-0,00958	0,000936	0,017114	-0,001646	-0,008986	-0,00141	-0,010251	-0,004896
0,003855	-0,002212	0,066634	0,01316	0,014806	-0,00025	-0,007125	0,00627	0,01798	-0,003573	-0,007048	-0,001628	-0,008643	-0,005183
0,001677	0,003531	0,067317	0,011858	0,019047	0,003093	0,000359	-0,00341	0,013882	-0,000685	-0,00965	-0,000399	-0,008711	-0,006918
0,003827	0,003758	0,071073	0,013032	0,015026	0,002132	-0,01255	-0,001102	0,020981	-0,004745	-0,009626	-0,004458	-0,008807	-0,01038
-0,000449	-0,00326	0,062779	0,012951	0,021498	-0,00309	-0,014226	-0,002852	0,01629	-0,007767	-0,002039	-0,003747	-0,004705	-0,00782
0,002989	-0,002075	0,071418	0,008005	0,018786	0,001344	-0,010056	-0,002421	0,020924	-0,000783	-0,003569	-0,003683	-0,007587	-0,009354
0,000842	0,001879	0,070712	0,011038	0,018265	0,003442	-0,007343	-0,000369	0,016521	-0,00319	0,000736	0,002403	-0,006643	-0,006788
0,0027	0,001454	0,074272	0,013048	0,021328	-0,001842	-0,006288	-0,001347	0,023615	-0,002176	-0,005039	-0,003157	-0,010919	-0,005524
0,000225	0,00347	0,069586	0,014148	0,014404	0,001959	-0,007254	0,000376	0,019122	-0,00083	-0,004857	-0,000968	-0,00473	-0,007966
0,001325	0,004377	0,069355	0,013254	0,012494	0,003319	-0,006185	-0,003669	0,016271	-0,001499	-0,004156	-0,002497	-0,00531	-0,003575
0,006763	0,002615	0,071061	0,013337	0,015552	-0,000468	-0,005288	-0,000837	0,018635	-0,00034	-0,004083	-0,007811	-0,012972	-0,006024
0,000155	0,000432	0,07157	0,010481	0,015458	0,003293	-0,01017	0,000545	0,02185	0,000789	-0,008431	0,00049	-0,011211	-0,006741
-0,000958	0,003728	0,070382	0,012905	0,016286	-0,003099	-0,011256	0,002969	0,02031	-0,0033	-0,004753	-0,00306	-0,009176	-0,012021
-0,003183	-0,001277	0,069579	0,009962	0,014875	0,003267	-0,005165	-0,004241	0,022316	-0,000968	-0,003728	-0,001437	-0,008561	-0,007572
0,002833	-0,000173	0,069208	0,011143	0,019229	0,004084	-0,009785	0,001475	0,015616	-0,002017	-0,006189	-0,005451	-0,010067	-0,008824
0,004623	0,002276	0,065211	0,014323	0,018211	0,001234	-0,006709	-0,000259	0,017112	-0,002366	-0,005511	-0,001511	-0,0104	-0,007665
0,00511	0,003909	0,068579	0,014354	0,019189	0,003529	-0,011408	-0,002618	0,020548	-0,002677	-0,004531	-0,001227	-0,010936	-0,007354
0,00393	0,002911	0,068181	0,012397	0,015964	-0,000554	-0,012214	-0,001737	0,021652	-0,001719	-0,007133	0,001055	-0,007246	-0,007108
0,004695	0,002063	0,068572	0,013996	0,018239	0,004617	-0,009313	-0,003506	0,021857	0,001503	-0,005486	-0,000168	-0,00832	-0,007717
0,002535	0,00185	0,067499	0,014052	0,019418	-0,001923	-0,008755	-0,000951	0,021085	-0,003183	-0,005548	-0,004291	-0,010966	-0,005188
0,001961	0,001593	0,06743	0,012841	0,019614	0,003507	-0,006685	-0,002945	0,0195	0,000565	-0,002686	-0,001315	-0,010173	-0,004966
0,00254	0,003128	0,066558	0,013256	0,016878	0,002256	-0,0063	0,000088	0,019535	0,000503	-0,005459	-0,0013	-0,010203	-0,005074
0,004248	0,003543	0,064635	0,010947	0,017294	0,001599	-0,007508	-0,000332	0,017981	0,00094	-0,003367	-0,001864	-0,007627	-0,004486
0,00257	0,00452	0,069352	0,013555	0,01778	0,001941	-0,007613	-0,003316	0,017821	0,001468	-0,00176	0,001052	-0,006837	-0,006497
0,007104	0,001581	0,068207	0,015222	0,014687	0,003328	-0,004461	-0,002155	0,019778	-0,001407	-0,005602	0,000085	-0,006957	-0,007655
0,000902	0,00387	0,06927	0,011624	0,018515	0,004014	-0,006446	0,000023	0,020022	0,00097	-0,000821	0,000423	-0,005539	-0,009686
0,001989	0,001923	0,069269	0,011666	0,017641	0,002343	-0,002754	-0,002678	0,022048	-0,000167	-0,001064	-0,001827	-0,006544	-0,006115
