1
0.1
0.01
0.001	
0.0001
0.00001	
0.000001
0.0000001	
0.00000001
0.000000001	
0.0000000001
0.00000000001
0.000000000001
0,230248	0,016774	0,001318	0,001406	0,00005	-0,057139	-0,003889	-0,000708	-0,002878	0,005463	-0,004093	0,004921	-0,013045
0,246476	0,024075	0,002736	0,00298	0,002458	-0,05621	-0,006441	0,002778	0,001553	0,004368	-0,00169	0,003536	-0,012562
0,258866	0,022817	-0,005067	-0,000167	0,000984	-0,054701	-0,004611	0,000655	-0,000223	0,003544	-0,006297	-0,001512	-0,013
0,276887	0,025009	0,002039	0,001217	0,001123	-0,05637	-0,005323	0,003233	-0,000119	0,003473	-0,001456	-0,000351	-0,016168
0,294231	0,025235	0,002413	0,002587	0,002446	-0,053854	-0,009538	0,001657	-0,00003	0,003982	-0,005446	0,003707	-0,009499
0,306958	0,027185	0,003893	-0,002018	0,005353	-0,054679	-0,007035	0,003756	0,000225	0,001634	-0,001575	0,002685	-0,015147
0,330443	0,028882	0,002473	0,004901	0,003673	-0,058359	-0,008642	0,002357	0,001513	0,004486	0,000516	0,00112	-0,009943
0,34755	0,029322	-0,001863	0,001858	0,003652	-0,059956	-0,008766	0,003098	0,000087	0,002962	0,00045	0,001929	-0,01124
0,365003	0,030855	0,00155	0,000565	0,0019	-0,058464	-0,006318	-0,001224	0,000549	0,005941	-0,002375	-0,000284	-0,016099
0,381022	0,035077	0,004453	-0,000343	-0,000042	-0,057679	-0,005832	0,002975	-0,000918	0,003937	-0,002401	0,00347	-0,012666
0,399069	0,035213	0,003636	0,004662	0,004791	-0,056828	-0,012495	0,001179	-0,00114	0,004287	-0,000668	-0,000979	-0,012541
0,419992	0,037989	0,00255	0,00115	0,004331	-0,05669	-0,00434	0,005374	0,001951	0,001594	-0,000324	0,002439	-0,01129
0,437742	0,040678	0,003689	0,001398	0,000126	-0,056378	-0,008256	0,000881	0,000234	0,004261	-0,001269	0,004401	-0,011301
0,449937	0,043875	0,005275	0,000724	0,000661	-0,055531	-0,006783	0,004936	0,001802	0,006934	-0,004845	0,002818	-0,013236
0,471428	0,042751	0,005417	0,000928	0,004872	-0,05785	-0,003982	0,002555	0,002623	0,004071	-0,004148	0,001633	-0,014745
0,486482	0,044953	0,00503	0,003384	0,002425	-0,058708	-0,006415	0,003356	-0,000473	0,004186	-0,002952	0,00468	-0,012007
0,49688	0,045728	0,004701	0,005358	0,003979	-0,055725	-0,006992	0,004845	0,000367	0,006453	-0,005254	0,002646	-0,01101
0,508919	0,05095	0,005229	0,004317	0,002947	-0,056075	-0,006069	0,003587	-0,001195	0,002996	-0,002569	0,00217	-0,012263
0,528322	0,052375	0,003604	0,001878	0,00492	-0,058204	-0,008029	0,003133	-0,000669	0,00775	-0,001406	0,002472	-0,011551
0,527806	0,05235	0,005222	0,005815	0,004307	-0,054994	-0,003776	0,005034	0,004348	0,003867	-0,000528	0,00134	-0,010833
0,543957	0,049102	0,00427	0,005514	0,00392	-0,055812	-0,008941	0,001844	0,002431	0,007577	-0,001437	0,000121	-0,012708
0,549116	0,052702	0,005163	0,001997	0,001228	-0,05847	-0,006903	0,001909	0,001773	0,003763	0,002204	0,002627	-0,013065
