466	435	0,936944	11,5626
467	434	0,929423	11,7646
468	433	0,922276	11,9598
469	432	0,91507	12,1599
470	431	0,907199	12,3823
471	430	0,900016	12,5888
472	429	0,892515	12,8081
473	428	0,884559	13,0449
474	427	0,876455	13,2906
475	426	0,868445	13,538
476	425	0,860562	13,786
477	424	0,852163	14,0552
478	423	0,843805	14,3283
479	422	0,835436	14,6071
480	421	0,826895	14,8972
481	420	0,817799	15,2125
482	419	0,809357	15,5111
483	418	0,800876	15,817
484	417	0,792436	16,1274
485	416	0,783802	16,4512
486	415	0,775296	16,7766
487	414	0,766377	17,1247
488	413	0,75729	17,4868
489	412	0,74798	17,8657
490	411	0,738523	18,259
491	410	0,729505	18,6421
492	409	0,720214	19,0452
493	408	0,710891	19,4585
494	407	0,701188	19,8981
495	406	0,691075	20,3669
496	405	0,680921	20,8487
497	404	0,670429	21,3585
498	403	0,65984	21,8857
499	402	0,648985	22,4396
500	401	0,637668	23,032
501	400	0,626222	23,6471
502	399	0,614599	24,2885
503	398	0,603987	24,8893
504	397	0,592572	25,5522
505	396	0,581979	26,1831
506	395	0,570685	26,8729
507	394	0,560184	27,5306
508	393	0,549137	28,2399
509	392	0,538176	28,9617
510	391	0,526414	29,7568
511	390	0,514645	30,5742
512	389	0,502708	31,4262
513	388	0,490904	32,2921
514	387	0,479317	33,1652
515	386	0,467877	34,0505
516	385	0,456337	34,9674
517	384	0,444983	35,8936
518	383	0,433651	36,8425
519	382	0,421449	37,8923
520	381	0,409131	38,9824
521	380	0,39705	40,0821
522	379	0,385598	41,153
523	378	0,374393	42,2286
524	377	0,363334	43,3178
525	376	0,352577	44,4041
526	375	0,34136	45,5659
527	374	0,331417	46,6212
528	373	0,320907	47,7632
529	372	0,310825	48,8849
530	371	0,30103	50
531	370	0,290845	51,1864
532	369	0,277453	52,7894
533	368	0,268568	53,8805
534	367	0,259162	55,0602
535	366	0,249975	56,2374
536	365	0,241166	57,3897
537	364	0,232284	58,5755
538	363	0,223673	59,7485
539	362	0,215415	60,8955
540	361	0,20741	62,0283
541	360	0,198916	63,2534
542	359	0,191613	64,326
543	358	0,184591	65,3746
544	357	0,177899	66,3898
545	356	0,171062	67,4432
546	355	0,165262	68,3499
547	354	0,159131	69,3216
548	353	0,15344	70,236
549	352	0,147942	71,1309
550	351	0,142494	72,0287
551	350	0,137463	72,8681

